recordId,surveyId,district,enumeratorId,surveyDate,age,gender,education,employmentStatus,householdSize,weeklyHours,monthlyIncome,_plantedAnomaly,_plantedFlags
HIST_00944,PLFS_2026,Chennai,E102,2024-01-01,18,Female,Below Primary,Unemployed,2,0,0,False,
HIST_00945,PLFS_2026,Madurai,E107,2025-02-01,36,Male,Higher Secondary,Employed,3,36,16842,False,
HIST_00946,PLFS_2026,Madurai,E101,2025-09-01,43,Male,Higher Secondary,Employed,3,47,18104,False,
HIST_00947,PLFS_2026,Chennai,E105,2024-10-01,40,Female,Below Primary,Employed,5,49,11010,False,
HIST_00948,PLFS_2026,Salem,E106,2025-01-01,41,Male,Secondary,Employed,3,45,16827,False,
HIST_00949,PLFS_2026,Salem,E108,2025-04-01,36,Male,Secondary,Employed,4,37,14342,False,
HIST_00950,PLFS_2026,Coimbatore,E106,2025-03-01,21,Female,Below Primary,Self-Employed,1,35,12382,False,
HIST_00951,PLFS_2026,Salem,E106,2025-06-01,27,Male,Secondary,Employed,4,45,10913,False,
HIST_00952,PLFS_2026,Salem,E106,2024-03-01,45,Male,Higher Secondary,Self-Employed,5,37,23848,False,
HIST_00953,PLFS_2026,Salem,E107,2025-09-01,27,Male,Post Graduate,Unemployed,4,0,0,False,
HIST_00954,PLFS_2026,Madurai,E102,2024-10-01,33,Female,Below Primary,Employed,3,41,9158,False,
HIST_00955,PLFS_2026,Chennai,E108,2024-08-01,33,Female,Graduate,Self-Employed,4,44,29022,False,
HIST_00956,PLFS_2026,Salem,E104,2025-05-01,29,Female,Secondary,Employed,5,35,19755,False,
HIST_00957,PLFS_2026,Chennai,E104,2024-03-01,52,Female,Post Graduate,Employed,4,43,33984,False,
HIST_00958,PLFS_2026,Coimbatore,E103,2024-07-01,50,Female,Graduate,Unemployed,2,0,0,False,
HIST_00959,PLFS_2026,Trichy,E105,2024-11-01,52,Male,Below Primary,Self-Employed,4,37,11255,False,
HIST_00960,PLFS_2026,Trichy,E103,2024-07-01,30,Male,Graduate,Employed,3,52,20318,False,
HIST_00961,PLFS_2026,Trichy,E102,2024-01-01,57,Female,Below Primary,Unemployed,5,0,0,False,
HIST_00962,PLFS_2026,Trichy,E102,2024-11-01,36,Female,Below Primary,Employed,2,40,13184,False,
HIST_00963,PLFS_2026,Salem,E101,2025-07-01,53,Female,Secondary,Employed,2,42,17455,False,
HIST_00964,PLFS_2026,Madurai,E105,2024-09-01,21,Female,Graduate,Unemployed,4,0,0,False,
HIST_00965,PLFS_2026,Salem,E103,2024-06-01,32,Female,Below Primary,Employed,2,44,11482,False,
HIST_00966,PLFS_2026,Trichy,E102,2024-07-01,33,Female,Post Graduate,Employed,3,47,50567,False,
HIST_00967,PLFS_2026,Madurai,E105,2025-07-01,39,Male,Secondary,Employed,5,33,18567,False,
HIST_00968,PLFS_2026,Trichy,E106,2025-06-01,24,Female,Below Primary,Employed,2,39,14860,False,
HIST_00969,PLFS_2026,Coimbatore,E101,2024-04-01,49,Female,Below Primary,Employed,4,32,11528,False,
HIST_00970,PLFS_2026,Coimbatore,E103,2025-11-01,41,Female,Post Graduate,Employed,4,30,31233,False,
HIST_00971,PLFS_2026,Salem,E104,2025-11-01,37,Male,Graduate,Employed,4,27,27092,False,
HIST_00972,PLFS_2026,Chennai,E108,2024-04-01,39,Female,Higher Secondary,Unemployed,5,0,0,False,
HIST_00973,PLFS_2026,Coimbatore,E108,2024-08-01,28,Male,Secondary,Self-Employed,1,41,21605,False,
HIST_00974,PLFS_2026,Trichy,E105,2024-12-01,54,Female,Secondary,Unemployed,4,0,0,False,
HIST_00975,PLFS_2026,Salem,E106,2025-03-01,31,Female,Below Primary,Employed,3,58,9737,False,
HIST_00976,PLFS_2026,Chennai,E106,2025-04-01,57,Female,Secondary,Employed,3,55,12935,False,
HIST_00977,PLFS_2026,Salem,E103,2025-05-01,45,Male,Graduate,Self-Employed,3,33,29223,False,
HIST_00978,PLFS_2026,Chennai,E106,2025-06-01,50,Male,Higher Secondary,Employed,2,33,21595,False,
HIST_00979,PLFS_2026,Coimbatore,E107,2024-08-01,36,Male,Post Graduate,Employed,4,52,37548,False,
HIST_00980,PLFS_2026,Coimbatore,E107,2024-03-01,60,Female,Secondary,Self-Employed,4,42,12198,False,
HIST_00981,PLFS_2026,Trichy,E107,2025-02-01,34,Female,Post Graduate,Unemployed,3,0,0,False,
HIST_00982,PLFS_2026,Madurai,E102,2025-12-01,23,Female,Below Primary,Employed,4,50,15667,False,
HIST_00983,PLFS_2026,Coimbatore,E106,2025-06-01,48,Male,Graduate,Employed,4,45,30174,False,
HIST_00984,PLFS_2026,Coimbatore,E102,2025-08-01,52,Male,Post Graduate,Self-Employed,2,42,32128,False,
HIST_00985,PLFS_2026,Coimbatore,E106,2025-04-01,42,Male,Below Primary,Employed,5,40,6263,False,
HIST_00986,PLFS_2026,Madurai,E101,2024-05-01,33,Male,Graduate,Employed,5,49,30397,False,
HIST_00987,PLFS_2026,Coimbatore,E108,2024-07-01,34,Male,Higher Secondary,Employed,2,49,18329,False,
HIST_00988,PLFS_2026,Salem,E107,2025-11-01,64,Female,Below Primary,Employed,4,40,10532,False,
HIST_00989,PLFS_2026,Trichy,E107,2024-05-01,36,Female,Below Primary,Employed,3,53,12447,False,
HIST_00990,PLFS_2026,Trichy,E101,2024-01-01,29,Female,Below Primary,Self-Employed,6,45,13845,False,
HIST_00991,PLFS_2026,Chennai,E104,2025-02-01,30,Female,Higher Secondary,Unemployed,4,0,0,False,
HIST_00992,PLFS_2026,Coimbatore,E107,2025-02-01,62,Male,Secondary,Employed,5,41,14031,False,
HIST_00993,PLFS_2026,Madurai,E107,2024-12-01,42,Female,Secondary,Employed,4,47,18689,False,
HIST_00994,PLFS_2026,Madurai,E103,2024-01-01,44,Male,Below Primary,Employed,5,49,9480,False,
HIST_00995,PLFS_2026,Coimbatore,E107,2024-05-01,54,Male,Secondary,Unemployed,6,0,0,False,
HIST_00996,PLFS_2026,Coimbatore,E108,2025-11-01,40,Female,Post Graduate,Employed,1,49,33833,False,
HIST_00997,PLFS_2026,Trichy,E107,2025-06-01,61,Female,Graduate,Employed,2,31,25360,False,
HIST_00998,PLFS_2026,Madurai,E107,2025-08-01,18,Male,Post Graduate,Employed,4,28,38216,False,
HIST_00999,PLFS_2026,Madurai,E105,2025-02-01,18,Female,Below Primary,Self-Employed,3,58,12865,False,
HIST_01000,PLFS_2026,Trichy,E108,2025-11-01,27,Female,Below Primary,Employed,3,45,13134,False,
HIST_01001,PLFS_2026,Chennai,E103,2025-12-01,21,Female,Graduate,Employed,4,23,24472,False,
HIST_01002,PLFS_2026,Trichy,E102,2024-08-01,32,Female,Below Primary,Unemployed,4,0,0,False,
HIST_01003,PLFS_2026,Trichy,E105,2025-08-01,26,Male,Higher Secondary,Employed,4,44,19451,False,
HIST_01004,PLFS_2026,Chennai,E108,2025-03-01,32,Female,Post Graduate,Unemployed,4,0,0,False,
HIST_01005,PLFS_2026,Coimbatore,E106,2024-10-01,64,Female,Secondary,Employed,2,30,20820,False,
HIST_01006,PLFS_2026,Trichy,E105,2025-12-01,29,Female,Below Primary,Unemployed,3,0,0,False,
HIST_01007,PLFS_2026,Trichy,E103,2025-07-01,57,Male,Higher Secondary,Self-Employed,5,51,15768,False,
HIST_01008,PLFS_2026,Trichy,E101,2024-10-01,24,Female,Below Primary,Employed,1,38,14296,False,
HIST_01009,PLFS_2026,Chennai,E105,2024-09-01,44,Male,Post Graduate,Employed,3,44,32764,False,
HIST_01010,PLFS_2026,Salem,E101,2025-12-01,40,Male,Post Graduate,Employed,4,32,40277,False,
HIST_01011,PLFS_2026,Trichy,E103,2025-10-01,49,Female,Higher Secondary,Self-Employed,3,50,34384,False,
HIST_01012,PLFS_2026,Salem,E104,2025-04-01,36,Male,Post Graduate,Self-Employed,4,39,39377,False,
HIST_01013,PLFS_2026,Salem,E102,2024-05-01,43,Male,Graduate,Self-Employed,4,36,29155,False,
HIST_01014,PLFS_2026,Coimbatore,E107,2024-08-01,55,Female,Secondary,Employed,4,52,17146,False,
HIST_01015,PLFS_2026,Salem,E101,2025-09-01,46,Female,Below Primary,Employed,4,37,12764,False,
HIST_01016,PLFS_2026,Coimbatore,E107,2025-04-01,26,Female,Graduate,Unemployed,3,0,0,False,
HIST_01017,PLFS_2026,Trichy,E104,2025-01-01,23,Female,Graduate,Employed,5,49,24053,False,
HIST_01018,PLFS_2026,Trichy,E107,2024-01-01,19,Female,Graduate,Employed,3,41,28633,False,
HIST_01019,PLFS_2026,Salem,E101,2024-04-01,33,Female,Graduate,Unemployed,1,0,0,False,
HIST_01020,PLFS_2026,Salem,E106,2024-09-01,45,Female,Below Primary,Employed,3,58,7412,False,
HIST_01021,PLFS_2026,Trichy,E107,2025-03-01,53,Male,Post Graduate,Self-Employed,3,51,38606,False,
HIST_01022,PLFS_2026,Trichy,E106,2025-10-01,51,Male,Higher Secondary,Employed,3,36,28250,False,
HIST_01023,PLFS_2026,Chennai,E102,2024-01-01,36,Female,Below Primary,Employed,4,54,9523,False,
HIST_01024,PLFS_2026,Coimbatore,E106,2024-08-01,45,Female,Higher Secondary,Employed,3,43,22318,False,
HIST_01025,PLFS_2026,Chennai,E102,2024-02-01,19,Male,Post Graduate,Unemployed,2,0,0,False,
HIST_01026,PLFS_2026,Chennai,E102,2025-08-01,37,Male,Graduate,Unemployed,4,0,0,False,
HIST_01027,PLFS_2026,Trichy,E103,2024-04-01,35,Male,Higher Secondary,Employed,4,54,18579,False,
HIST_01028,PLFS_2026,Chennai,E108,2024-09-01,56,Female,Higher Secondary,Employed,2,58,20360,False,
HIST_01029,PLFS_2026,Chennai,E105,2024-02-01,35,Female,Graduate,Employed,1,41,22177,False,
HIST_01030,PLFS_2026,Chennai,E105,2024-09-01,30,Male,Graduate,Employed,3,52,29162,False,
HIST_01031,PLFS_2026,Madurai,E107,2024-06-01,41,Female,Below Primary,Employed,2,37,16316,False,
HIST_01032,PLFS_2026,Coimbatore,E104,2025-08-01,29,Male,Graduate,Unemployed,6,0,0,False,
HIST_01033,PLFS_2026,Chennai,E101,2024-03-01,50,Male,Post Graduate,Unemployed,5,0,0,False,
HIST_01034,PLFS_2026,Coimbatore,E101,2025-04-01,37,Male,Below Primary,Self-Employed,4,52,12010,False,
HIST_01035,PLFS_2026,Coimbatore,E105,2024-05-01,45,Female,Graduate,Employed,6,48,29745,False,
HIST_01036,PLFS_2026,Trichy,E108,2025-04-01,19,Female,Graduate,Self-Employed,1,48,27468,False,
HIST_01037,PLFS_2026,Chennai,E104,2024-01-01,31,Female,Graduate,Employed,4,44,34315,False,
HIST_01038,PLFS_2026,Trichy,E106,2024-11-01,39,Female,Graduate,Employed,3,52,26784,False,
HIST_01039,PLFS_2026,Chennai,E106,2025-06-01,44,Female,Below Primary,Self-Employed,3,39,12202,False,
HIST_01040,PLFS_2026,Salem,E104,2024-06-01,38,Male,Graduate,Unemployed,4,0,0,False,
HIST_01041,PLFS_2026,Salem,E107,2024-04-01,32,Female,Graduate,Employed,5,42,26620,False,
HIST_01042,PLFS_2026,Coimbatore,E104,2024-05-01,49,Male,Secondary,Employed,3,32,17421,False,
HIST_01043,PLFS_2026,Trichy,E104,2025-04-01,32,Female,Below Primary,Self-Employed,2,43,13179,False,
HIST_01044,PLFS_2026,Salem,E108,2025-06-01,37,Female,Below Primary,Employed,4,59,11177,False,
HIST_01045,PLFS_2026,Chennai,E106,2025-12-01,41,Male,Graduate,Employed,3,38,24724,False,
HIST_01046,PLFS_2026,Trichy,E108,2025-10-01,32,Male,Post Graduate,Employed,4,63,32558,False,
HIST_01047,PLFS_2026,Chennai,E101,2025-12-01,33,Male,Graduate,Unemployed,3,0,0,False,
HIST_01048,PLFS_2026,Coimbatore,E101,2024-08-01,53,Male,Below Primary,Employed,1,25,10809,False,
HIST_01049,PLFS_2026,Chennai,E105,2024-04-01,51,Female,Post Graduate,Employed,1,20,42340,False,
HIST_01050,PLFS_2026,Trichy,E102,2024-04-01,40,Male,Graduate,Employed,2,37,22569,False,
HIST_01051,PLFS_2026,Trichy,E104,2024-03-01,39,Male,Graduate,Employed,3,48,12014,False,
HIST_01052,PLFS_2026,Coimbatore,E106,2024-04-01,27,Male,Higher Secondary,Self-Employed,2,42,19632,False,
HIST_01053,PLFS_2026,Madurai,E101,2025-07-01,47,Male,Higher Secondary,Employed,1,45,24456,False,
HIST_01054,PLFS_2026,Salem,E103,2025-02-01,60,Male,Higher Secondary,Employed,3,47,14063,False,
HIST_01055,PLFS_2026,Coimbatore,E104,2025-07-01,18,Male,Secondary,Employed,5,44,22242,False,
HIST_01056,PLFS_2026,Trichy,E107,2024-06-01,21,Male,Graduate,Employed,4,59,30350,False,
HIST_01057,PLFS_2026,Chennai,E103,2024-03-01,41,Female,Graduate,Unemployed,4,0,0,False,
HIST_01058,PLFS_2026,Coimbatore,E103,2024-07-01,30,Male,Higher Secondary,Employed,4,32,16810,False,
HIST_01059,PLFS_2026,Coimbatore,E104,2024-06-01,55,Male,Post Graduate,Employed,3,56,37405,False,
HIST_01060,PLFS_2026,Coimbatore,E102,2025-09-01,18,Female,Higher Secondary,Employed,5,40,25074,False,
HIST_01061,PLFS_2026,Trichy,E104,2024-07-01,38,Male,Post Graduate,Self-Employed,1,46,54691,False,
HIST_01062,PLFS_2026,Trichy,E106,2025-06-01,43,Male,Graduate,Self-Employed,3,53,29179,False,
HIST_01063,PLFS_2026,Madurai,E105,2024-02-01,40,Male,Below Primary,Self-Employed,2,46,14485,False,
HIST_01064,PLFS_2026,Coimbatore,E108,2024-06-01,27,Male,Below Primary,Employed,5,44,9869,False,
HIST_01065,PLFS_2026,Salem,E105,2024-07-01,49,Female,Higher Secondary,Employed,3,51,20716,False,
HIST_01066,PLFS_2026,Coimbatore,E101,2024-04-01,37,Male,Post Graduate,Employed,4,47,22833,False,
HIST_01067,PLFS_2026,Chennai,E108,2025-05-01,24,Male,Below Primary,Self-Employed,5,43,10743,False,
HIST_01068,PLFS_2026,Coimbatore,E106,2025-02-01,21,Male,Higher Secondary,Employed,2,28,21554,False,
HIST_01069,PLFS_2026,Chennai,E106,2024-08-01,30,Male,Secondary,Unemployed,2,0,0,False,
HIST_01070,PLFS_2026,Madurai,E107,2024-08-01,63,Male,Graduate,Employed,2,54,33449,False,
HIST_01071,PLFS_2026,Chennai,E107,2024-05-01,28,Male,Post Graduate,Employed,4,41,39411,False,
HIST_01072,PLFS_2026,Coimbatore,E106,2024-05-01,56,Female,Secondary,Unemployed,4,0,0,False,
HIST_01073,PLFS_2026,Salem,E104,2024-11-01,20,Male,Below Primary,Unemployed,3,0,0,False,
HIST_01074,PLFS_2026,Chennai,E105,2024-05-01,25,Male,Graduate,Employed,4,37,23561,False,
HIST_01075,PLFS_2026,Madurai,E106,2024-08-01,32,Female,Post Graduate,Employed,2,37,43346,False,
HIST_01076,PLFS_2026,Trichy,E103,2025-07-01,22,Male,Below Primary,Employed,1,39,13756,False,
HIST_01077,PLFS_2026,Trichy,E108,2024-07-01,35,Female,Graduate,Employed,3,45,18224,False,
HIST_01078,PLFS_2026,Coimbatore,E104,2024-08-01,43,Female,Graduate,Employed,4,41,33633,False,
HIST_01079,PLFS_2026,Trichy,E103,2025-07-01,24,Male,Graduate,Self-Employed,5,46,26115,False,
HIST_01080,PLFS_2026,Chennai,E108,2025-12-01,37,Male,Graduate,Employed,3,54,21970,False,
HIST_01081,PLFS_2026,Coimbatore,E102,2025-03-01,28,Female,Secondary,Employed,5,40,21241,False,
HIST_01082,PLFS_2026,Chennai,E107,2024-07-01,58,Male,Higher Secondary,Employed,3,50,16923,False,
HIST_01083,PLFS_2026,Chennai,E101,2025-04-01,47,Female,Secondary,Unemployed,4,0,0,False,
HIST_01084,PLFS_2026,Trichy,E101,2025-03-01,18,Female,Secondary,Self-Employed,4,28,16857,False,
HIST_01085,PLFS_2026,Coimbatore,E103,2024-12-01,49,Female,Below Primary,Self-Employed,4,60,14460,False,
HIST_01086,PLFS_2026,Chennai,E107,2025-11-01,30,Female,Post Graduate,Employed,4,44,25975,False,
HIST_01087,PLFS_2026,Coimbatore,E105,2025-11-01,26,Male,Below Primary,Unemployed,3,0,0,False,
HIST_01088,PLFS_2026,Salem,E101,2025-05-01,35,Female,Below Primary,Employed,1,48,13718,False,
HIST_01089,PLFS_2026,Salem,E108,2025-08-01,40,Male,Higher Secondary,Employed,3,49,24992,False,
HIST_01090,PLFS_2026,Trichy,E102,2025-06-01,41,Male,Secondary,Self-Employed,2,47,22303,False,
HIST_01091,PLFS_2026,Madurai,E102,2025-09-01,30,Female,Post Graduate,Self-Employed,6,40,38246,False,
HIST_01092,PLFS_2026,Madurai,E104,2024-11-01,29,Female,Higher Secondary,Employed,4,31,19597,False,
HIST_01093,PLFS_2026,Coimbatore,E105,2024-02-01,24,Male,Higher Secondary,Employed,4,52,24842,False,
HIST_01094,PLFS_2026,Coimbatore,E102,2025-04-01,18,Female,Graduate,Unemployed,6,0,0,False,
HIST_01095,PLFS_2026,Chennai,E104,2025-03-01,39,Male,Below Primary,Employed,4,39,12475,False,
HIST_01096,PLFS_2026,Madurai,E105,2024-03-01,30,Male,Secondary,Employed,3,39,12842,False,
HIST_01097,PLFS_2026,Madurai,E108,2024-05-01,39,Male,Post Graduate,Self-Employed,4,49,44231,False,
HIST_01098,PLFS_2026,Chennai,E105,2025-02-01,41,Male,Graduate,Employed,3,51,20397,False,
HIST_01099,PLFS_2026,Coimbatore,E101,2024-10-01,27,Male,Below Primary,Employed,2,53,14262,False,
HIST_01100,PLFS_2026,Madurai,E106,2025-02-01,43,Female,Higher Secondary,Employed,5,37,23533,False,
HIST_01101,PLFS_2026,Trichy,E108,2025-03-01,36,Female,Post Graduate,Employed,5,44,35074,False,
HIST_01102,PLFS_2026,Salem,E103,2024-09-01,44,Male,Graduate,Employed,5,39,27657,False,
HIST_01103,PLFS_2026,Salem,E101,2024-05-01,25,Female,Higher Secondary,Employed,1,46,24679,False,
HIST_01104,PLFS_2026,Madurai,E103,2025-11-01,41,Female,Secondary,Self-Employed,1,42,10013,False,
HIST_01105,PLFS_2026,Madurai,E103,2024-08-01,54,Male,Below Primary,Self-Employed,2,55,14270,False,
HIST_01106,PLFS_2026,Trichy,E103,2025-03-01,27,Female,Higher Secondary,Employed,2,47,18284,False,
HIST_01107,PLFS_2026,Trichy,E101,2025-10-01,39,Female,Higher Secondary,Employed,3,30,12185,False,
HIST_01108,PLFS_2026,Coimbatore,E103,2025-06-01,40,Female,Below Primary,Self-Employed,3,40,13670,False,
HIST_01109,PLFS_2026,Coimbatore,E108,2024-05-01,52,Female,Higher Secondary,Employed,3,42,24200,False,
HIST_01110,PLFS_2026,Trichy,E106,2025-09-01,21,Female,Graduate,Self-Employed,4,49,31809,False,
HIST_01111,PLFS_2026,Trichy,E103,2025-07-01,18,Female,Higher Secondary,Unemployed,3,0,0,False,
HIST_01112,PLFS_2026,Coimbatore,E101,2024-05-01,43,Male,Higher Secondary,Employed,5,41,19810,False,
HIST_01113,PLFS_2026,Trichy,E104,2025-03-01,51,Female,Below Primary,Employed,4,55,12692,False,
HIST_01114,PLFS_2026,Trichy,E104,2025-07-01,24,Male,Higher Secondary,Employed,2,32,24913,False,
HIST_01115,PLFS_2026,Chennai,E108,2025-10-01,52,Male,Post Graduate,Employed,6,51,46837,False,
HIST_01116,PLFS_2026,Coimbatore,E106,2025-08-01,31,Male,Higher Secondary,Employed,2,51,23837,False,
HIST_01117,PLFS_2026,Coimbatore,E106,2025-01-01,39,Female,Below Primary,Employed,4,47,15081,False,
HIST_01118,PLFS_2026,Salem,E105,2025-03-01,53,Male,Secondary,Unemployed,4,0,0,False,
HIST_01119,PLFS_2026,Coimbatore,E107,2025-03-01,32,Female,Secondary,Self-Employed,4,33,21794,False,
HIST_01120,PLFS_2026,Coimbatore,E107,2024-05-01,23,Male,Secondary,Employed,4,38,19992,False,
HIST_01121,PLFS_2026,Coimbatore,E106,2024-03-01,37,Female,Below Primary,Employed,1,48,10612,False,
HIST_01122,PLFS_2026,Salem,E107,2024-06-01,48,Female,Post Graduate,Self-Employed,4,48,30722,False,
HIST_01123,PLFS_2026,Madurai,E104,2024-06-01,30,Female,Higher Secondary,Employed,3,51,29380,False,
HIST_01124,PLFS_2026,Chennai,E105,2025-07-01,28,Female,Graduate,Employed,5,27,21312,False,
HIST_01125,PLFS_2026,Coimbatore,E104,2024-01-01,26,Male,Secondary,Employed,2,32,19486,False,
HIST_01126,PLFS_2026,Coimbatore,E102,2025-09-01,35,Female,Graduate,Employed,4,50,29487,False,
HIST_01127,PLFS_2026,Madurai,E101,2024-04-01,45,Female,Graduate,Self-Employed,3,35,33923,False,
HIST_01128,PLFS_2026,Chennai,E106,2025-07-01,30,Female,Post Graduate,Employed,2,43,31062,False,
HIST_01129,PLFS_2026,Salem,E108,2025-11-01,32,Male,Higher Secondary,Employed,4,47,18049,False,
HIST_01130,PLFS_2026,Trichy,E101,2024-09-01,32,Male,Post Graduate,Employed,5,48,53770,False,
HIST_01131,PLFS_2026,Salem,E108,2025-11-01,52,Male,Higher Secondary,Employed,5,33,25360,False,
HIST_01132,PLFS_2026,Salem,E106,2025-02-01,37,Female,Below Primary,Employed,3,46,14268,False,
HIST_01133,PLFS_2026,Trichy,E102,2025-05-01,44,Male,Secondary,Self-Employed,2,50,15704,False,
HIST_01134,PLFS_2026,Trichy,E103,2025-06-01,40,Female,Higher Secondary,Self-Employed,3,43,25371,False,
HIST_01135,PLFS_2026,Salem,E105,2025-10-01,25,Female,Below Primary,Employed,6,30,10565,False,
HIST_01136,PLFS_2026,Salem,E103,2024-01-01,42,Male,Post Graduate,Employed,4,44,37563,False,
HIST_01137,PLFS_2026,Coimbatore,E107,2024-11-01,42,Male,Below Primary,Employed,3,56,14014,False,
HIST_01138,PLFS_2026,Trichy,E104,2024-07-01,48,Male,Graduate,Employed,2,44,26317,False,
HIST_01139,PLFS_2026,Chennai,E102,2024-05-01,25,Male,Graduate,Employed,4,40,31670,False,
HIST_01140,PLFS_2026,Salem,E103,2025-03-01,25,Female,Secondary,Unemployed,6,0,0,False,
HIST_01141,PLFS_2026,Chennai,E102,2024-08-01,47,Male,Secondary,Unemployed,3,0,0,False,
HIST_01142,PLFS_2026,Salem,E103,2024-07-01,55,Male,Below Primary,Employed,4,40,11281,False,
HIST_01143,PLFS_2026,Chennai,E102,2024-01-01,47,Female,Graduate,Employed,3,39,26759,False,
HIST_01144,PLFS_2026,Chennai,E101,2025-10-01,23,Male,Graduate,Employed,6,40,32657,False,
HIST_01145,PLFS_2026,Salem,E101,2024-03-01,40,Female,Below Primary,Self-Employed,2,44,13881,False,
HIST_01146,PLFS_2026,Chennai,E104,2025-07-01,35,Male,Secondary,Unemployed,5,0,0,False,
HIST_01147,PLFS_2026,Chennai,E102,2024-05-01,32,Female,Post Graduate,Employed,2,40,39491,False,
HIST_01148,PLFS_2026,Madurai,E104,2025-05-01,44,Male,Below Primary,Self-Employed,1,44,12379,False,
HIST_01149,PLFS_2026,Chennai,E104,2025-11-01,34,Male,Higher Secondary,Employed,5,48,27764,False,
HIST_01150,PLFS_2026,Trichy,E101,2025-12-01,35,Male,Secondary,Self-Employed,5,58,22722,False,
HIST_01151,PLFS_2026,Coimbatore,E106,2025-11-01,24,Male,Graduate,Unemployed,3,0,0,False,
HIST_01152,PLFS_2026,Chennai,E103,2024-12-01,46,Female,Graduate,Employed,2,45,16688,False,
HIST_01153,PLFS_2026,Madurai,E107,2024-04-01,55,Female,Below Primary,Employed,3,45,11256,False,
HIST_01154,PLFS_2026,Trichy,E103,2025-04-01,51,Female,Higher Secondary,Employed,1,44,21534,False,
HIST_01155,PLFS_2026,Chennai,E102,2024-11-01,32,Female,Below Primary,Employed,6,37,13852,False,
HIST_01156,PLFS_2026,Coimbatore,E105,2025-10-01,42,Female,Secondary,Employed,5,39,15361,False,
HIST_01157,PLFS_2026,Salem,E107,2024-07-01,51,Male,Graduate,Self-Employed,4,32,24979,False,
HIST_01158,PLFS_2026,Salem,E103,2024-01-01,42,Female,Below Primary,Employed,5,39,5005,False,
HIST_01159,PLFS_2026,Trichy,E102,2024-04-01,44,Male,Graduate,Employed,2,28,12138,False,
HIST_01160,PLFS_2026,Trichy,E102,2025-12-01,47,Male,Below Primary,Employed,4,43,15333,False,
HIST_01161,PLFS_2026,Madurai,E106,2024-07-01,45,Female,Below Primary,Employed,6,33,11917,False,
HIST_01162,PLFS_2026,Coimbatore,E108,2024-09-01,18,Female,Graduate,Employed,3,43,31509,False,
HIST_01163,PLFS_2026,Trichy,E107,2025-04-01,38,Female,Secondary,Self-Employed,4,50,25757,False,
HIST_01164,PLFS_2026,Chennai,E102,2024-09-01,34,Female,Graduate,Employed,2,46,23507,False,
HIST_01165,PLFS_2026,Madurai,E101,2024-04-01,55,Male,Below Primary,Employed,3,40,10868,False,
HIST_01166,PLFS_2026,Chennai,E103,2025-01-01,46,Female,Secondary,Employed,3,39,23995,False,
HIST_01167,PLFS_2026,Trichy,E102,2024-03-01,27,Female,Graduate,Employed,4,50,18864,False,
HIST_01168,PLFS_2026,Coimbatore,E108,2025-05-01,43,Female,Post Graduate,Employed,2,51,30683,False,
HIST_01169,PLFS_2026,Trichy,E101,2024-02-01,46,Female,Below Primary,Employed,5,51,12603,False,
HIST_01170,PLFS_2026,Salem,E107,2025-03-01,35,Female,Below Primary,Employed,3,56,10321,False,
HIST_01171,PLFS_2026,Trichy,E105,2025-11-01,25,Male,Graduate,Employed,4,38,22679,False,
HIST_01172,PLFS_2026,Salem,E107,2025-04-01,20,Male,Post Graduate,Unemployed,3,0,0,False,
HIST_01173,PLFS_2026,Trichy,E108,2025-04-01,49,Male,Post Graduate,Employed,4,43,36493,False,
HIST_01174,PLFS_2026,Salem,E108,2025-07-01,44,Female,Post Graduate,Unemployed,5,0,0,False,
